prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-14,cases,c2w_transition_intensity,interannual,0,-0.011546229002107196,0.011546229002107196,-0.011546229002107196,0.0,4383,0,predictor_leads_target
JP-14,cases,ah,interannual,0,-0.011231001678064003,0.011231001678064003,-0.011231001678064003,0.0,4383,0,predictor_leads_target
JP-14,cases,rh,seasonal_subannual,3,-0.23841185681259036,0.23841185681259036,-0.2322481734867214,0.006163683325868974,4380,30,predictor_leads_target
JP-14,cases,w2c_transition_intensity,seasonal_subannual,4,0.1365167827422219,0.1365167827422219,0.10478992833790395,0.03172685440431795,4379,30,predictor_leads_target
JP-14,cases,nw_wind,seasonal_subannual,24,-0.13382034050884434,0.13382034050884434,-0.010362947792711805,0.12345739271613253,4359,30,predictor_leads_target
JP-14,cases,w2c_event,seasonal_subannual,3,0.12952926129490897,0.12952926129490897,0.10203069880352285,0.027498562491386117,4380,30,predictor_leads_target
JP-14,cases,t2m_std_anom,seasonal_subannual,5,-0.12802198320967856,0.12802198320967856,-0.105530898359003,0.022491084850675552,4378,30,predictor_leads_target
JP-14,cases,t2m,seasonal_subannual,4,-0.11862936812148117,0.11862936812148117,-0.10359431662456686,0.015035051496914309,4379,30,predictor_leads_target
JP-14,cases,ah,seasonal_subannual,30,0.10806658999834402,0.10806658999834402,-0.02806202770341934,0.08000456229492468,4353,30,predictor_leads_target
JP-14,cases,tp,seasonal_subannual,27,0.08906462520545272,0.08906462520545272,-0.03963721232474722,0.0494274128807055,4356,30,predictor_leads_target
JP-14,cases,c2w_transition_intensity,seasonal_subannual,12,-0.06945016769547814,0.06945016769547814,-0.052774323301724615,0.016675844393753525,4371,30,predictor_leads_target
JP-14,cases,c2w_event,seasonal_subannual,25,-0.0472847268718977,0.0472847268718977,-0.017103084814702643,0.030181642057195056,4358,30,predictor_leads_target
JP-14,cases,tp,semiannual,11,-0.9111064441353496,0.9111064441353496,-0.8429512099489256,0.068155234186424,4372,30,predictor_leads_target
JP-14,cases,t2m,semiannual,30,-0.8291622781126421,0.8291622781126421,-0.42678160250408415,0.40238067560855795,4353,30,predictor_leads_target
JP-14,cases,ah,semiannual,0,0.6178418254712176,0.6178418254712176,0.6178418254712176,0.0,4383,30,predictor_leads_target
JP-14,cases,nw_wind,semiannual,0,-0.3162007104272657,0.3162007104272657,-0.3162007104272657,0.0,4383,30,predictor_leads_target
JP-14,cases,c2w_transition_intensity,semiannual,0,-0.24569258921281675,0.24569258921281675,-0.24569258921281675,0.0,4383,30,predictor_leads_target
JP-14,cases,c2w_event,semiannual,0,-0.21341195072772892,0.21341195072772892,-0.21341195072772892,0.0,4383,30,predictor_leads_target
JP-14,cases,t2m_std_anom,semiannual,0,-0.10526314402396858,0.10526314402396858,-0.10526314402396858,0.0,4383,30,predictor_leads_target
JP-14,cases,w2c_event,semiannual,30,0.08733050282246636,0.08733050282246636,0.03050990387177698,0.05682059895068939,4353,30,predictor_leads_target
JP-14,cases,w2c_transition_intensity,semiannual,29,0.05484868611869508,0.05484868611869508,0.02149069656674033,0.03335798955195475,4354,30,predictor_leads_target
JP-14,cases,rh,semiannual,14,-0.015787507085834356,0.015787507085834356,-0.01156875561769335,0.004218751468141007,4369,30,predictor_leads_target
JP-14,cases,w2c_event,subseasonal,0,-0.09448023933244624,0.09448023933244624,-0.09448023933244624,0.0,4383,21,predictor_leads_target
JP-14,cases,w2c_transition_intensity,subseasonal,21,-0.08999981434346187,0.08999981434346187,-0.08830059222748599,0.001699222115975882,4362,21,predictor_leads_target
JP-14,cases,t2m_std_anom,subseasonal,3,-0.06917381481851503,0.06917381481851503,-0.0175527696407738,0.05162104517774123,4380,21,predictor_leads_target
JP-14,cases,t2m,subseasonal,3,-0.06906979969696798,0.06906979969696798,-0.02168911984413743,0.04738067985283055,4380,21,predictor_leads_target
JP-14,cases,nw_wind,subseasonal,18,-0.0680422148382192,0.0680422148382192,0.023345103669797803,0.0446971111684214,4365,21,predictor_leads_target
JP-14,cases,tp,subseasonal,1,0.06561071945378161,0.06561071945378161,0.06134790536864249,0.004262814085139115,4382,21,predictor_leads_target
JP-14,cases,rh,subseasonal,9,0.05636305152362834,0.05636305152362834,-0.025257594925393197,0.031105456598235142,4374,21,predictor_leads_target
JP-14,cases,ah,subseasonal,3,-0.055843517635696734,0.055843517635696734,-0.019786746965926312,0.03605677066977042,4380,21,predictor_leads_target
JP-14,cases,c2w_event,subseasonal,16,0.05572725375297011,0.05572725375297011,-0.02412039590027754,0.03160685785269257,4367,21,predictor_leads_target
JP-14,cases,c2w_transition_intensity,subseasonal,16,0.05008455815148957,0.05008455815148957,-0.023633401469410474,0.026451156682079098,4367,21,predictor_leads_target
JP-14,cases,rh,trend,0,-0.972793877587663,0.972793877587663,-0.972793877587663,0.0,4383,0,predictor_leads_target
JP-14,cases,tp,trend,0,-0.9459768989876405,0.9459768989876405,-0.9459768989876405,0.0,4383,0,predictor_leads_target
JP-14,cases,w2c_event,trend,0,-0.8564270605207631,0.8564270605207631,-0.8564270605207631,0.0,4383,0,predictor_leads_target
JP-14,cases,nw_wind,trend,0,-0.8425589138680368,0.8425589138680368,-0.8425589138680368,0.0,4383,0,predictor_leads_target
JP-14,cases,c2w_transition_intensity,trend,0,0.6067595471555961,0.6067595471555961,0.6067595471555961,0.0,4383,0,predictor_leads_target
JP-14,cases,w2c_transition_intensity,trend,0,-0.5816142115268961,0.5816142115268961,-0.5816142115268961,0.0,4383,0,predictor_leads_target
JP-14,cases,c2w_event,trend,0,0.5345190864308622,0.5345190864308622,0.5345190864308622,0.0,4383,0,predictor_leads_target
JP-14,cases,t2m_std_anom,trend,0,-0.33809260709377315,0.33809260709377315,-0.33809260709377315,0.0,4383,0,predictor_leads_target
JP-14,cases,ah,trend,0,-0.10872412151811238,0.10872412151811238,-0.10872412151811238,0.0,4383,0,predictor_leads_target
JP-14,cases,t2m,trend,0,-0.001399108872744436,0.001399108872744436,-0.001399108872744436,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,annual,26,0.9880213195344422,0.9880213195344422,0.8909559765802797,0.09706534295416247,4357,30,predictor_leads_target
JP-14,incidence_per_100k,t2m,annual,0,-0.9819657832329359,0.9819657832329359,-0.9819657832329359,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,rh,annual,0,-0.9802396926615303,0.9802396926615303,-0.9802396926615303,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,ah,annual,0,-0.9766109671893277,0.9766109671893277,-0.9766109671893277,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,tp,annual,0,-0.9544533477305592,0.9544533477305592,-0.9544533477305592,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,annual,0,-0.29608525687808396,0.29608525687808396,-0.29608525687808396,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,annual,0,0.04286110768801588,0.04286110768801588,0.04286110768801588,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,annual,30,0.022730118925865236,0.022730118925865236,0.019942083449857803,0.0027880354760074326,4353,30,predictor_leads_target
JP-14,incidence_per_100k,rh,high_frequency,7,0.06025258166660431,0.06025258166660431,-0.0038843355758765605,0.056368246090727755,4376,14,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,high_frequency,12,0.03581940879701502,0.03581940879701502,-0.009992318570528897,0.025827090226486125,4371,14,predictor_leads_target
JP-14,incidence_per_100k,tp,high_frequency,7,0.03150383177657035,0.03150383177657035,-0.006983751250605907,0.024520080525964445,4376,14,predictor_leads_target
JP-14,incidence_per_100k,ah,high_frequency,4,-0.029638315920735944,0.029638315920735944,-0.001719192086955172,0.02791912383378077,4379,14,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,high_frequency,5,0.02791149922624467,0.02791149922624467,0.02535028974247913,0.0025612094837655433,4378,14,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,high_frequency,5,0.026136638803516538,0.026136638803516538,0.02387051822545482,0.00226612057806172,4378,14,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,high_frequency,6,0.025465104266784284,0.025465104266784284,0.002271216929007775,0.023193887337776508,4377,14,predictor_leads_target
JP-14,incidence_per_100k,t2m,high_frequency,5,-0.024920818135059298,0.024920818135059298,-0.010716922702139522,0.014203895432919776,4378,14,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,high_frequency,4,-0.02141730929775732,0.02141730929775732,0.00230644810304648,0.01911086119471084,4379,14,predictor_leads_target
JP-14,incidence_per_100k,t2m,interannual,0,-0.5573729976366837,0.5573729976366837,-0.5573729976366837,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,interannual,0,0.2530486733755395,0.2530486733755395,0.2530486733755395,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,rh,interannual,0,-0.21838210531599445,0.21838210531599445,-0.21838210531599445,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,interannual,0,0.11706917899095172,0.11706917899095172,0.11706917899095172,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,interannual,0,-0.04661833514816266,0.04661833514816266,-0.04661833514816266,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,ah,interannual,0,-0.0183629618226377,0.0183629618226377,-0.0183629618226377,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,interannual,0,-0.007191616043812171,0.007191616043812171,-0.007191616043812171,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,rh,seasonal_subannual,3,-0.27963720402381986,0.27963720402381986,-0.2713288851293378,0.00830831889448208,4380,30,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,seasonal_subannual,5,-0.20332057699345038,0.20332057699345038,-0.17869883867292294,0.024621738320527442,4378,30,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,seasonal_subannual,24,-0.1500344762817236,0.1500344762817236,-0.023927878008381906,0.1261065982733417,4359,30,predictor_leads_target
JP-14,incidence_per_100k,t2m,seasonal_subannual,4,-0.14232005009591345,0.14232005009591345,-0.1222955590781996,0.02002449101771385,4379,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,20,-0.13982127780596146,0.13982127780596146,0.0918132882579033,0.048007989548058155,4363,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,seasonal_subannual,20,-0.13766391307080084,0.13766391307080084,0.10051356553999173,0.037150347530809105,4363,30,predictor_leads_target
JP-14,incidence_per_100k,ah,seasonal_subannual,30,0.10728505010454759,0.10728505010454759,-0.06334401511971653,0.043941034984831054,4353,30,predictor_leads_target
JP-14,incidence_per_100k,tp,seasonal_subannual,6,-0.104305040223933,0.104305040223933,-0.08686972435175261,0.01743531587218039,4377,30,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,seasonal_subannual,0,0.046840151948755605,0.046840151948755605,0.046840151948755605,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,18,-0.0344755015758591,0.0344755015758591,0.030264540424990057,0.004210961150869046,4365,30,predictor_leads_target
JP-14,incidence_per_100k,tp,semiannual,11,-0.915984262512689,0.915984262512689,-0.8538183909540149,0.062165871558674146,4372,30,predictor_leads_target
JP-14,incidence_per_100k,t2m,semiannual,30,-0.8316693219129192,0.8316693219129192,-0.4364304741364586,0.3952388477764606,4353,30,predictor_leads_target
JP-14,incidence_per_100k,ah,semiannual,0,0.6232244623193147,0.6232244623193147,0.6232244623193147,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,semiannual,0,-0.33782678526855486,0.33782678526855486,-0.33782678526855486,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,semiannual,0,-0.2444608330112767,0.2444608330112767,-0.2444608330112767,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,semiannual,0,-0.21415075905115874,0.21415075905115874,-0.21415075905115874,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,semiannual,0,-0.10193565045703341,0.10193565045703341,-0.10193565045703341,0.0,4383,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,semiannual,30,0.08925411110965827,0.08925411110965827,0.03453586019241502,0.05471825091724324,4353,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,semiannual,28,0.05959750213391031,0.05959750213391031,0.03676791318006676,0.02282958895384355,4355,30,predictor_leads_target
JP-14,incidence_per_100k,rh,semiannual,25,0.0073749057310236584,0.0073749057310236584,0.005387204413849932,0.0019877013171737262,4358,30,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,subseasonal,0,-0.09143592253306901,0.09143592253306901,-0.09143592253306901,0.0,4383,21,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,subseasonal,21,-0.08619237704990688,0.08619237704990688,-0.08602155552331713,0.00017082152658975946,4362,21,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,subseasonal,18,-0.07653799488576792,0.07653799488576792,0.031049425649672037,0.04548856923609588,4365,21,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,subseasonal,4,-0.06948906520404556,0.06948906520404556,-0.01730550763738387,0.052183557566661695,4379,21,predictor_leads_target
JP-14,incidence_per_100k,t2m,subseasonal,3,-0.0674820495951233,0.0674820495951233,-0.019635911126846907,0.04784613846827639,4380,21,predictor_leads_target
JP-14,incidence_per_100k,tp,subseasonal,1,0.06539516793704123,0.06539516793704123,0.06407312755578573,0.001322040381255496,4382,21,predictor_leads_target
JP-14,incidence_per_100k,rh,subseasonal,9,0.058256813761450726,0.058256813761450726,-0.02527279190078661,0.03298402186066411,4374,21,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,subseasonal,16,0.0559934708163003,0.0559934708163003,-0.018982822631085552,0.03701064818521475,4367,21,predictor_leads_target
JP-14,incidence_per_100k,ah,subseasonal,3,-0.05218848535913707,0.05218848535913707,-0.020509223761105807,0.031679261598031264,4380,21,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,subseasonal,16,0.05091072175868796,0.05091072175868796,-0.018307999857465018,0.032602721901222945,4367,21,predictor_leads_target
JP-14,incidence_per_100k,rh,trend,0,-0.9723618976385174,0.9723618976385174,-0.9723618976385174,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,tp,trend,0,-0.9445707982929451,0.9445707982929451,-0.9445707982929451,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,w2c_event,trend,0,-0.8552116395111131,0.8552116395111131,-0.8552116395111131,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,nw_wind,trend,0,-0.8392797992351997,0.8392797992351997,-0.8392797992351997,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,c2w_transition_intensity,trend,0,0.6023924636614174,0.6023924636614174,0.6023924636614174,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,w2c_transition_intensity,trend,0,-0.5800846492428121,0.5800846492428121,-0.5800846492428121,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,c2w_event,trend,0,0.5297342784779657,0.5297342784779657,0.5297342784779657,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,t2m_std_anom,trend,0,-0.3401483514641495,0.3401483514641495,-0.3401483514641495,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,ah,trend,0,-0.11101121815001211,0.11101121815001211,-0.11101121815001211,0.0,4383,0,predictor_leads_target
JP-14,incidence_per_100k,t2m,trend,0,-0.003581597762220878,0.003581597762220878,-0.003581597762220878,0.0,4383,0,predictor_leads_target
JP-15,cases,nw_wind,annual,0,0.9922729607420665,0.9922729607420665,0.9922729607420665,0.0,4383,30,predictor_leads_target
JP-15,cases,t2m,annual,0,-0.9904443495843133,0.9904443495843133,-0.9904443495843133,0.0,4383,30,predictor_leads_target
JP-15,cases,ah,annual,0,-0.9861272580534929,0.9861272580534929,-0.9861272580534929,0.0,4383,30,predictor_leads_target
JP-15,cases,tp,annual,30,0.435984656252911,0.435984656252911,-0.02963949375093903,0.40634516250197195,4353,30,predictor_leads_target
JP-15,cases,rh,annual,30,0.2971263497005863,0.2971263497005863,-0.18546934330772943,0.11165700639285689,4353,30,predictor_leads_target
JP-15,cases,t2m_std_anom,annual,0,-0.2443047833366227,0.2443047833366227,-0.2443047833366227,0.0,4383,30,predictor_leads_target
JP-15,cases,c2w_transition_intensity,high_frequency,14,-0.029904137906194984,0.029904137906194984,-0.00565109315929765,0.024253044746897334,4369,14,predictor_leads_target
JP-15,cases,t2m,high_frequency,3,-0.028829994210218878,0.028829994210218878,0.019983429298474378,0.0088465649117445,4380,14,predictor_leads_target
JP-15,cases,w2c_event,high_frequency,5,0.026977796653941892,0.026977796653941892,0.021179952594953755,0.005797844058988137,4378,14,predictor_leads_target
JP-15,cases,ah,high_frequency,1,0.02673397707520967,0.02673397707520967,0.021409374211629025,0.005324602863580646,4382,14,predictor_leads_target
