prefecture_code,variable,assigned_band,band_trajectory_energy_fraction,n_components
JP-20,c2w_transition_intensity,interannual,0.0058654213536995245,6
JP-20,c2w_transition_intensity,seasonal_subannual,0.02049635006645178,22
JP-20,c2w_transition_intensity,subseasonal,0.09426062413377455,90
JP-20,c2w_transition_intensity,trend,0.00646081179202409,1
JP-20,cases,annual,0.04150842425288179,6
JP-20,cases,high_frequency,0.06854093694390427,270
JP-20,cases,interannual,0.0010253902026986185,3
JP-20,cases,seasonal_subannual,0.008422674631337555,30
JP-20,cases,semiannual,0.001729279359409107,6
JP-20,cases,subseasonal,0.02037467513486886,83
JP-20,cases,trend,0.7220879590262361,2
JP-20,incidence_per_100k,annual,0.04149740543719266,5
JP-20,incidence_per_100k,high_frequency,0.0659740956659091,258
JP-20,incidence_per_100k,interannual,0.001220938423851097,4
JP-20,incidence_per_100k,seasonal_subannual,0.007513201265056543,26
JP-20,incidence_per_100k,semiannual,0.001754594592047025,6
JP-20,incidence_per_100k,subseasonal,0.023992370168144782,99
JP-20,incidence_per_100k,trend,0.7218746270108122,2
JP-20,nw_wind,annual,0.14627219532476557,2
JP-20,nw_wind,high_frequency,0.17144484604980398,217
JP-20,nw_wind,interannual,0.004207929897505617,4
JP-20,nw_wind,seasonal_subannual,0.045183682384620553,42
JP-20,nw_wind,semiannual,0.009895450825119723,6
JP-20,nw_wind,subseasonal,0.10669294849050667,128
JP-20,nw_wind,trend,0.13116423685289832,1
JP-20,rh,annual,0.003147965445662566,3
JP-20,rh,high_frequency,0.002889648598529121,191
JP-20,rh,interannual,0.00014803567712454334,6
JP-20,rh,seasonal_subannual,0.0015588160315589978,59
JP-20,rh,semiannual,0.0003265033020484669,7
JP-20,rh,subseasonal,0.0025172215398013634,133
JP-20,rh,trend,0.9817603351526841,1
JP-20,t2m,annual,0.9532291369178105,7
JP-20,t2m,high_frequency,0.002892757179695492,71
JP-20,t2m,interannual,0.0007022287063884837,4
JP-20,t2m,seasonal_subannual,0.008448208255314317,79
JP-20,t2m,semiannual,0.003783292608788951,12
JP-20,t2m,subseasonal,0.015828317112228173,226
JP-20,t2m,trend,0.0003507820193774022,1
JP-20,t2m_std_anom,annual,0.06441111102985661,6
JP-20,t2m_std_anom,interannual,0.014223819452363097,4
JP-20,t2m_std_anom,seasonal_subannual,0.33781184644800133,99
JP-20,t2m_std_anom,semiannual,0.05015572773030924,14
JP-20,t2m_std_anom,subseasonal,0.4340431093768372,275
JP-20,t2m_std_anom,trend,0.024789594100411816,2
JP-20,tp,annual,0.020123674363440973,3
JP-20,tp,high_frequency,0.1351454236146681,192
JP-20,tp,seasonal_subannual,0.0372212563302263,37
JP-20,tp,semiannual,0.003246483478509912,3
JP-20,tp,subseasonal,0.14782106901901285,164
JP-20,tp,trend,0.34059674109356636,1
JP-20,w2c_event,high_frequency,0.28024795640108086,276
JP-20,w2c_event,seasonal_subannual,0.025842636611774043,25
JP-20,w2c_event,semiannual,0.005935935298134298,7
JP-20,w2c_event,subseasonal,0.09438110535356575,91
JP-20,w2c_event,trend,0.008636535788370236,1
JP-20,w2c_transition_intensity,high_frequency,0.28705129781336913,283
JP-20,w2c_transition_intensity,seasonal_subannual,0.0191794858529011,18
JP-20,w2c_transition_intensity,semiannual,0.005127936899478005,6
JP-20,w2c_transition_intensity,subseasonal,0.09484457138576538,92
JP-20,w2c_transition_intensity,trend,0.008561152235355286,1
JP-21,ah,annual,0.2129853559751609,5
JP-21,ah,high_frequency,0.002046469508264173,104
JP-21,ah,interannual,0.00040494398279798433,6
JP-21,ah,seasonal_subannual,0.004280392261768504,67
JP-21,ah,semiannual,0.00970568731895094,11
JP-21,ah,subseasonal,0.006587477700181635,206
JP-21,ah,trend,0.7563008352527407,1
JP-21,c2w_event,high_frequency,0.2890458140422956,278
JP-21,c2w_event,interannual,0.0017002743668101778,2
JP-21,c2w_event,seasonal_subannual,0.01850612951144898,18
JP-21,c2w_event,subseasonal,0.09860461648884715,101
JP-21,c2w_event,trend,0.006509372453862289,1
JP-21,c2w_transition_intensity,annual,0.0019534651678543785,3
JP-21,c2w_transition_intensity,high_frequency,0.2932324904945263,283
JP-21,c2w_transition_intensity,interannual,0.0035543408035960825,4
JP-21,c2w_transition_intensity,seasonal_subannual,0.01932459624698715,19
JP-21,c2w_transition_intensity,subseasonal,0.08949480056593367,90
JP-21,c2w_transition_intensity,trend,0.006473753293408337,1
JP-21,cases,annual,0.04629176903566221,3
JP-21,cases,high_frequency,0.06076306412554418,281
JP-21,cases,seasonal_subannual,0.007216770167764162,28
JP-21,cases,semiannual,0.0034582851870199214,2
JP-21,cases,subseasonal,0.017613152962731523,84
JP-21,cases,trend,0.7535398837669063,2
JP-21,incidence_per_100k,annual,0.04641649949860791,3
JP-21,incidence_per_100k,high_frequency,0.0584846380945467,265
JP-21,incidence_per_100k,seasonal_subannual,0.007766256587072585,32
JP-21,incidence_per_100k,semiannual,0.0036593978413496315,3
JP-21,incidence_per_100k,subseasonal,0.019249726549384626,95
JP-21,incidence_per_100k,trend,0.7535217548944526,2
JP-21,nw_wind,annual,0.1436823703615264,3
JP-21,nw_wind,high_frequency,0.19069080417549114,230
JP-21,nw_wind,interannual,0.0029155669614358767,4
JP-21,nw_wind,seasonal_subannual,0.04648353304136404,47
JP-21,nw_wind,semiannual,0.002028621402571137,3
JP-21,nw_wind,subseasonal,0.10036429392985335,112
JP-21,nw_wind,trend,0.09935039886735658,1
JP-21,rh,annual,0.002512813389846034,2
JP-21,rh,high_frequency,0.002758515769013634,212
JP-21,rh,interannual,9.871545365371912e-05,6
JP-21,rh,seasonal_subannual,0.0010694946228410468,53
JP-21,rh,semiannual,0.0005306772392540776,6
JP-21,rh,subseasonal,0.0018788894133490277,120
JP-21,rh,trend,0.984316519355943,1
JP-21,t2m,annual,0.38568596056998616,6
JP-21,t2m,high_frequency,0.0021924658782792434,76
JP-21,t2m,interannual,0.0003573127414035667,3
JP-21,t2m,seasonal_subannual,0.006434090712983062,79
JP-21,t2m,semiannual,0.003238241101343774,15
JP-21,t2m,subseasonal,0.01102618758406192,219
JP-21,t2m,trend,0.5798557539916189,2
JP-21,t2m_std_anom,annual,0.05518566881410844,7
JP-21,t2m_std_anom,interannual,0.04151950328848988,7
JP-21,t2m_std_anom,seasonal_subannual,0.3313530265749007,97
JP-21,t2m_std_anom,semiannual,0.043283197008385704,17
JP-21,t2m_std_anom,subseasonal,0.42382420535145066,270
JP-21,t2m_std_anom,trend,0.028233558819733863,2
JP-21,tp,annual,0.023475768968811817,2
JP-21,tp,high_frequency,0.13532949074098108,186
JP-21,tp,interannual,0.003018251327173377,4
JP-21,tp,seasonal_subannual,0.05199732553934146,45
JP-21,tp,semiannual,0.003000778613582393,4
JP-21,tp,subseasonal,0.15275516175588366,158
JP-21,tp,trend,0.2927221869957096,1
JP-21,w2c_event,high_frequency,0.29580979685612663,274
JP-21,w2c_event,seasonal_subannual,0.01959831413690696,21
JP-21,w2c_event,semiannual,0.005319979557609217,5
JP-21,w2c_event,subseasonal,0.1022960519607403,99
JP-21,w2c_event,trend,0.009369877508637634,1
JP-21,w2c_transition_intensity,high_frequency,0.2982342192977784,278
JP-21,w2c_transition_intensity,seasonal_subannual,0.018490375203735466,20
JP-21,w2c_transition_intensity,semiannual,0.005443446809206956,5
JP-21,w2c_transition_intensity,subseasonal,0.09932798154141599,96
JP-21,w2c_transition_intensity,trend,0.009213909179500131,1
JP-22,ah,annual,0.1922308407336975,5
JP-22,ah,high_frequency,0.0015492575190508755,80
JP-22,ah,interannual,0.00044331054427547976,7
JP-22,ah,seasonal_subannual,0.0035828722662078886,63
JP-22,ah,semiannual,0.007003100630281829,10
JP-22,ah,subseasonal,0.007254775313652251,234
JP-22,ah,trend,0.7810035532857471,1
JP-22,c2w_event,annual,0.0022231087581573465,2
JP-22,c2w_event,high_frequency,0.29357623680342165,284
JP-22,c2w_event,interannual,0.0006850511689762512,1
JP-22,c2w_event,seasonal_subannual,0.01783414227910892,20
JP-22,c2w_event,subseasonal,0.09254492603784616,91
JP-22,c2w_event,trend,0.007605254151899457,2
JP-22,c2w_transition_intensity,annual,0.0032539179664132357,3
JP-22,c2w_transition_intensity,high_frequency,0.2953254166009885,287
JP-22,c2w_transition_intensity,interannual,0.003007624358250815,4
JP-22,c2w_transition_intensity,seasonal_subannual,0.01566709792308984,17
JP-22,c2w_transition_intensity,subseasonal,0.08949087495377082,88
JP-22,c2w_transition_intensity,trend,0.006540628423341837,1
JP-22,cases,annual,0.05005881692147755,4
JP-22,cases,high_frequency,0.03858218732532553,256
JP-22,cases,interannual,0.001068208386369465,4
JP-22,cases,seasonal_subannual,0.005589673516231325,26
JP-22,cases,semiannual,0.00656579780884371,6
JP-22,cases,subseasonal,0.016183042790639392,102
JP-22,cases,trend,0.7993096881599799,2
JP-22,incidence_per_100k,annual,0.0502045094024098,4
JP-22,incidence_per_100k,high_frequency,0.037371281149274516,248
JP-22,incidence_per_100k,interannual,0.0004207130933135873,1
JP-22,incidence_per_100k,seasonal_subannual,0.006707797262725502,33
JP-22,incidence_per_100k,semiannual,0.006775852792398078,7
JP-22,incidence_per_100k,subseasonal,0.01682008752555592,105
JP-22,incidence_per_100k,trend,0.7993099494905165,2
JP-22,nw_wind,annual,0.2370441857802601,4
JP-22,nw_wind,high_frequency,0.10953149975792072,178
JP-22,nw_wind,interannual,0.0027356678178664185,3
JP-22,nw_wind,seasonal_subannual,0.05646509443078359,52
JP-22,nw_wind,semiannual,0.02715850974621386,7
JP-22,nw_wind,subseasonal,0.12292554364925956,155
JP-22,nw_wind,trend,0.14456874686925733,1
JP-22,rh,annual,0.007665267972895158,5
JP-22,rh,high_frequency,0.002467586622612949,159
JP-22,rh,interannual,0.00013973896155180336,6
JP-22,rh,seasonal_subannual,0.0017477848534048451,59
JP-22,rh,semiannual,0.00011366900615741629,4
JP-22,rh,subseasonal,0.003436642531918921,166
JP-22,rh,trend,0.9771458044564846,1
JP-22,t2m,annual,0.23354314154326494,6
JP-22,t2m,high_frequency,0.0011443231991514764,69
JP-22,t2m,interannual,0.00033715753422212686,4
JP-22,t2m,seasonal_subannual,0.0035191431677078066,79
JP-22,t2m,semiannual,0.0025319143739144993,16
JP-22,t2m,subseasonal,0.006689674400351385,224
JP-22,t2m,trend,0.7460857356436416,2
JP-22,t2m_std_anom,annual,0.055644403721710915,6
JP-22,t2m_std_anom,interannual,0.04366855813514353,8
JP-22,t2m_std_anom,seasonal_subannual,0.30061162378048334,99
JP-22,t2m_std_anom,semiannual,0.06670141247782607,15
JP-22,t2m_std_anom,subseasonal,0.42072572390431384,269
JP-22,t2m_std_anom,trend,0.03292546569475675,3
JP-22,tp,annual,0.020922348661594502,2
JP-22,tp,high_frequency,0.14476911766351594,172
JP-22,tp,interannual,0.003728113083272532,4
JP-22,tp,seasonal_subannual,0.04255856732466438,37
JP-22,tp,semiannual,0.00868846908840397,11
JP-22,tp,subseasonal,0.17827918199197465,173
JP-22,tp,trend,0.24027225916629674,1
JP-22,w2c_event,annual,0.0025342975198483757,3
JP-22,w2c_event,high_frequency,0.29370397486363187,294
JP-22,w2c_event,seasonal_subannual,0.015712484235000584,15
JP-22,w2c_event,semiannual,0.0007004899611016435,1
JP-22,w2c_event,subseasonal,0.0925970501409539,86
JP-22,w2c_event,trend,0.009158150247954,1
JP-22,w2c_transition_intensity,annual,0.00258013469725383,3
JP-22,w2c_transition_intensity,high_frequency,0.2780210487913783,274
JP-22,w2c_transition_intensity,seasonal_subannual,0.02310685281291634,23
JP-22,w2c_transition_intensity,subseasonal,0.0999211258897621,99
JP-22,w2c_transition_intensity,trend,0.00895861796466698,1
JP-23,ah,annual,0.19609572435575992,6
JP-23,ah,high_frequency,0.002158506471314203,102
JP-23,ah,interannual,0.00034516419630990845,6
JP-23,ah,seasonal_subannual,0.004187156718854499,63
JP-23,ah,semiannual,0.008220895846942574,11
JP-23,ah,subseasonal,0.006887719254959777,211
JP-23,ah,trend,0.7740155763484619,1
JP-23,c2w_event,high_frequency,0.2962523650761816,280
JP-23,c2w_event,interannual,0.0007333093297361315,1
JP-23,c2w_event,seasonal_subannual,0.017541491736208836,18
JP-23,c2w_event,subseasonal,0.10307557608989582,100
JP-23,c2w_event,trend,0.007074921312641772,1
JP-23,c2w_transition_intensity,high_frequency,0.3008161833754723,284
JP-23,c2w_transition_intensity,interannual,0.0014034714032819585,2
JP-23,c2w_transition_intensity,seasonal_subannual,0.015615909867692384,16
JP-23,c2w_transition_intensity,subseasonal,0.10040986019203998,97
JP-23,c2w_transition_intensity,trend,0.0070158704667043536,1
JP-23,cases,annual,0.04969409153319301,3
JP-23,cases,high_frequency,0.02149302035108892,247
JP-23,cases,interannual,0.0010490201775687849,4
JP-23,cases,seasonal_subannual,0.005362056764989267,37
JP-23,cases,semiannual,0.006426406378028482,6
JP-23,cases,subseasonal,0.01186628969971322,102
JP-23,cases,trend,0.854371804140051,1
JP-23,incidence_per_100k,annual,0.04952725576667593,3
JP-23,incidence_per_100k,high_frequency,0.022408898645103537,259
JP-23,incidence_per_100k,interannual,0.0010900574465609832,4
JP-23,incidence_per_100k,seasonal_subannual,0.005524212120355949,37
JP-23,incidence_per_100k,semiannual,0.006329130925543378,5
JP-23,incidence_per_100k,subseasonal,0.01087496728643436,91
JP-23,incidence_per_100k,trend,0.8544533678613699,1
JP-23,nw_wind,annual,0.22002192398754064,4
JP-23,nw_wind,high_frequency,0.1535331600795986,212
JP-23,nw_wind,interannual,0.0017132115720078036,2
JP-23,nw_wind,seasonal_subannual,0.040210049141026424,47
JP-23,nw_wind,semiannual,0.003943235101840846,4
JP-23,nw_wind,subseasonal,0.09625875719261487,130
JP-23,nw_wind,trend,0.13516157269682,1
JP-23,rh,annual,0.0043882461926071925,2
JP-23,rh,high_frequency,0.0027359209046439654,183
JP-23,rh,interannual,0.9804677037099108,6
JP-23,rh,seasonal_subannual,0.0015860823422103514,56
JP-23,rh,semiannual,0.000341383018917601,5
JP-23,rh,subseasonal,0.002769640286986497,148
JP-23,t2m,annual,0.23497919977068882,5
JP-23,t2m,high_frequency,0.001410579171258502,82
JP-23,t2m,interannual,0.0002410853350755101,5
JP-23,t2m,seasonal_subannual,0.0032108190751830284,71
JP-23,t2m,semiannual,0.0024749209226445005,11
JP-23,t2m,subseasonal,0.006902264588095773,223
JP-23,t2m,trend,0.7443926913331483,3
JP-23,t2m_std_anom,annual,0.05224502752150033,5
JP-23,t2m_std_anom,interannual,0.04523083760661994,11
JP-23,t2m_std_anom,seasonal_subannual,0.3378799979954232,109
JP-23,t2m_std_anom,semiannual,0.056447544545042166,16
JP-23,t2m_std_anom,subseasonal,0.40295997863932126,257
JP-23,t2m_std_anom,trend,0.02713426025856129,2
JP-23,tp,annual,0.027690342011332608,2
JP-23,tp,high_frequency,0.1589409515178367,193
JP-23,tp,interannual,0.005434982914183384,5
JP-23,tp,seasonal_subannual,0.04983593030474633,42
JP-23,tp,semiannual,0.0020908623348488116,3
JP-23,tp,subseasonal,0.1565448856584447,154
JP-23,tp,trend,0.23220608246177582,1
JP-23,w2c_event,high_frequency,0.2927627606452612,279
JP-23,w2c_event,seasonal_subannual,0.023593066052371825,24
JP-23,w2c_event,semiannual,0.0031705193295057917,3
JP-23,w2c_event,subseasonal,0.0957564616136784,93
JP-23,w2c_event,trend,0.010235747552125928,1
JP-23,w2c_transition_intensity,high_frequency,0.29527222913135337,282
JP-23,w2c_transition_intensity,seasonal_subannual,0.018461985206514677,19
JP-23,w2c_transition_intensity,semiannual,0.0046937576123604096,5
JP-23,w2c_transition_intensity,subseasonal,0.0957864620651868,93
JP-23,w2c_transition_intensity,trend,0.0101412870022613,1
JP-24,ah,annual,0.18758423363943072,5
JP-24,ah,high_frequency,0.0025182596160077614,114
JP-24,ah,interannual,0.0003523991356216238,6
JP-24,ah,seasonal_subannual,0.004061065621176795,60
JP-24,ah,semiannual,0.00811759125721329,9
JP-24,ah,subseasonal,0.007035084608300739,205
JP-24,ah,trend,0.7816428237494706,1
JP-24,c2w_event,high_frequency,0.2922142405878985,288
JP-24,c2w_event,interannual,0.0014441388377172079,2
JP-24,c2w_event,seasonal_subannual,0.01927408745828993,17
JP-24,c2w_event,semiannual,0.002807060416194354,3
JP-24,c2w_event,subseasonal,0.09272801730283083,89
JP-24,c2w_event,trend,0.00856388533011237,1
JP-24,c2w_transition_intensity,high_frequency,0.28996278018431637,284
JP-24,c2w_transition_intensity,interannual,0.002308757382720149,3
JP-24,c2w_transition_intensity,seasonal_subannual,0.012307973214416035,10
JP-24,c2w_transition_intensity,semiannual,0.003870408100879927,4
JP-24,c2w_transition_intensity,subseasonal,0.10094640000293612,98
JP-24,c2w_transition_intensity,trend,0.008543776326096418,1
JP-24,cases,annual,0.04552674664849079,3
JP-24,cases,high_frequency,0.06058230068421222,263
JP-24,cases,interannual,0.0007826302090313004,3
JP-24,cases,seasonal_subannual,0.010091155343344153,33
JP-24,cases,semiannual,0.0058726335197602855,6
JP-24,cases,subseasonal,0.021573514253654103,90
JP-24,cases,trend,0.726840002041243,2
JP-24,incidence_per_100k,annual,0.04578236644786171,3
JP-24,incidence_per_100k,high_frequency,0.061597172189110434,269
JP-24,incidence_per_100k,interannual,0.0008916156361270258,3
JP-24,incidence_per_100k,seasonal_subannual,0.010229484118247057,34
JP-24,incidence_per_100k,semiannual,0.006065512862883709,6
JP-24,incidence_per_100k,subseasonal,0.019834756922154834,82
JP-24,incidence_per_100k,trend,0.7272160597096914,3
JP-24,nw_wind,annual,0.2470412244228464,2
JP-24,nw_wind,high_frequency,0.13555093873952853,193
JP-24,nw_wind,interannual,0.002880842345919459,4
JP-24,nw_wind,seasonal_subannual,0.03837739374263279,49
JP-24,nw_wind,semiannual,0.004873879906177827,4
JP-24,nw_wind,subseasonal,0.10436466834160552,147
JP-24,nw_wind,trend,0.14485996258710931,1
JP-24,rh,annual,0.004565437916616665,2
JP-24,rh,high_frequency,0.002739073505810694,186
JP-24,rh,interannual,0.0002790683103140569,9
JP-24,rh,seasonal_subannual,0.0015589833477958066,63
JP-24,rh,semiannual,0.00022852546231260393,3
JP-24,rh,subseasonal,0.0025192453908453407,136
JP-24,rh,trend,0.9812619489568555,1
JP-24,t2m,annual,0.2130630293125188,7
JP-24,t2m,high_frequency,0.0014205841675988618,82
JP-24,t2m,interannual,0.00028623730261742423,4
JP-24,t2m,seasonal_subannual,0.0032255878795883065,80
JP-24,t2m,semiannual,0.0018328134804344223,8
JP-24,t2m,subseasonal,0.00651552383402128,218
JP-24,t2m,trend,0.7670213592164392,1
JP-24,t2m_std_anom,annual,0.07350079537481294,7
JP-24,t2m_std_anom,interannual,0.05036057508759337,9
JP-24,t2m_std_anom,seasonal_subannual,0.2958848798439004,100
JP-24,t2m_std_anom,semiannual,0.04634161812270158,12
JP-24,t2m_std_anom,subseasonal,0.43772141015780985,271
JP-24,t2m_std_anom,trend,0.01146083477165572,1
JP-24,tp,annual,0.02837670637756069,2
JP-24,tp,high_frequency,0.14031631246245224,159
JP-24,tp,interannual,0.0026362873891173895,4
JP-24,tp,seasonal_subannual,0.07101162735520174,57
JP-24,tp,semiannual,0.005574070712694111,6
JP-24,tp,subseasonal,0.1832710291665961,171
JP-24,tp,trend,0.21067077420875258,1
JP-24,w2c_event,high_frequency,0.32079841935105496,315
JP-24,w2c_event,seasonal_subannual,0.012887439806342965,13
JP-24,w2c_event,semiannual,0.0021263592240426837,2
JP-24,w2c_event,subseasonal,0.07138407971506448,69
JP-24,w2c_event,trend,0.01100887691531427,1
JP-24,w2c_transition_intensity,high_frequency,0.2985220203917538,289
JP-24,w2c_transition_intensity,seasonal_subannual,0.01566482883024329,15
JP-24,w2c_transition_intensity,semiannual,0.0025974534945868355,3
JP-24,w2c_transition_intensity,subseasonal,0.0885503677192564,92
JP-24,w2c_transition_intensity,trend,0.010853042325603033,1
JP-25,ah,annual,0.19180583502697743,5
JP-25,ah,high_frequency,0.0021432083675680426,114
JP-25,ah,interannual,0.00025314811153812945,5
JP-25,ah,seasonal_subannual,0.004088386547097423,66
JP-25,ah,semiannual,0.009042304589466471,8
