prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-10,incidence_per_100k,w2c_transition_intensity,trend,0,-0.5300833541232346,0.5300833541232346,-0.5300833541232346,0.0,5478,365,predictor_leads_target
JP-10,incidence_per_100k,w2c_event,trend,0,-0.4864979536052811,0.4864979536052811,-0.4864979536052811,0.0,5478,365,predictor_leads_target
JP-10,incidence_per_100k,t2m_std_anom,trend,365,-0.3470594603285423,0.3470594603285423,-0.27064722599985014,0.07641223432869215,5113,365,predictor_leads_target
JP-10,incidence_per_100k,ah,trend,365,-0.3142982984137056,0.3142982984137056,0.06535065990509453,0.24894763850861107,5113,365,predictor_leads_target
JP-10,incidence_per_100k,t2m,trend,0,0.22405669214137863,0.22405669214137863,0.22405669214137863,0.0,5478,365,predictor_leads_target
JP-11,cases,t2m,annual,174,0.9779839883215581,0.9779839883215581,-0.9663923771479973,0.011591611173560779,5304,180,predictor_leads_target
JP-11,cases,nw_wind,annual,14,0.9753224131132606,0.9753224131132606,0.9488909416396107,0.02643147147364988,5464,180,predictor_leads_target
JP-11,cases,ah,annual,171,0.974942181268165,0.974942181268165,-0.9545977348186531,0.020344446449511944,5307,180,predictor_leads_target
JP-11,cases,rh,annual,162,0.9646588062663847,0.9646588062663847,-0.8997615513115104,0.0648972549548743,5316,180,predictor_leads_target
JP-11,cases,tp,annual,174,0.9524833630448195,0.9524833630448195,-0.9366164757267813,0.015866887318038203,5304,180,predictor_leads_target
JP-11,cases,t2m_std_anom,annual,180,0.21043893009277276,0.21043893009277276,-0.15108366788433486,0.0593552622084379,5298,180,predictor_leads_target
JP-11,cases,w2c_transition_intensity,annual,164,0.03991647101133227,0.03991647101133227,-0.02646930024656287,0.013447170764769402,5314,180,predictor_leads_target
JP-11,cases,w2c_event,annual,161,0.03148176510545807,0.03148176510545807,-0.01934209852194351,0.012139666583514556,5317,180,predictor_leads_target
JP-11,cases,c2w_event,high_frequency,8,0.04142989685390659,0.04142989685390659,0.016081293732342943,0.02534860312156365,5470,14,predictor_leads_target
JP-11,cases,c2w_transition_intensity,high_frequency,8,0.040347323986783035,0.040347323986783035,0.006687833489684189,0.03365949049709885,5470,14,predictor_leads_target
JP-11,cases,tp,high_frequency,9,0.03744881365385884,0.03744881365385884,-0.02579052166490258,0.011658291988956258,5469,14,predictor_leads_target
JP-11,cases,ah,high_frequency,0,-0.03328919585347289,0.03328919585347289,-0.03328919585347289,0.0,5478,14,predictor_leads_target
JP-11,cases,t2m,high_frequency,10,-0.03220090304019212,0.03220090304019212,-0.0034963750012833137,0.02870452803890881,5468,14,predictor_leads_target
JP-11,cases,rh,high_frequency,10,0.03130368110987203,0.03130368110987203,-0.023836492990401803,0.007467188119470225,5468,14,predictor_leads_target
JP-11,cases,nw_wind,high_frequency,1,0.030608085564538354,0.030608085564538354,0.02085536817343966,0.009752717391098693,5477,14,predictor_leads_target
JP-11,cases,w2c_transition_intensity,high_frequency,2,-0.028523261719486867,0.028523261719486867,0.005573309948571537,0.02294995177091533,5476,14,predictor_leads_target
JP-11,cases,w2c_event,high_frequency,2,-0.022577406479241904,0.022577406479241904,0.007591549274830628,0.014985857204411276,5476,14,predictor_leads_target
JP-11,cases,rh,interannual,0,-0.398590727846909,0.398590727846909,-0.398590727846909,0.0,5478,365,predictor_leads_target
JP-11,cases,c2w_event,interannual,365,0.3363593152656724,0.3363593152656724,-0.08822859325671385,0.24813072200895858,5113,365,predictor_leads_target
JP-11,cases,t2m,interannual,138,-0.27637592952853296,0.27637592952853296,-0.18374199669699234,0.09263393283154062,5340,365,predictor_leads_target
JP-11,cases,ah,interannual,365,0.25676175691180986,0.25676175691180986,-0.12607022559276304,0.13069153131904682,5113,365,predictor_leads_target
JP-11,cases,t2m_std_anom,interannual,171,-0.2336927083124767,0.2336927083124767,-0.1968034217984695,0.03688928651400722,5307,365,predictor_leads_target
JP-11,cases,c2w_transition_intensity,interannual,365,0.2324418809896891,0.2324418809896891,-0.1322986967409918,0.10014318424869731,5113,365,predictor_leads_target
JP-11,cases,nw_wind,interannual,273,0.1830583848349774,0.1830583848349774,-0.088251291128361,0.09480709370661641,5205,365,predictor_leads_target
JP-11,cases,rh,seasonal_subannual,0,-0.24193361343491143,0.24193361343491143,-0.24193361343491143,0.0,5478,60,predictor_leads_target
JP-11,cases,nw_wind,seasonal_subannual,25,-0.17716502276921525,0.17716502276921525,0.09359768123456093,0.08356734153465432,5453,60,predictor_leads_target
JP-11,cases,t2m_std_anom,seasonal_subannual,12,-0.10901394250564563,0.10901394250564563,-0.072483603897244,0.03653033860840163,5466,60,predictor_leads_target
JP-11,cases,c2w_event,seasonal_subannual,59,-0.0878534541418984,0.0878534541418984,0.041566976242010764,0.04628647789988763,5419,60,predictor_leads_target
JP-11,cases,t2m,seasonal_subannual,18,-0.08102301652321547,0.08102301652321547,-0.006563149975777957,0.07445986654743751,5460,60,predictor_leads_target
JP-11,cases,ah,seasonal_subannual,46,0.06995363145622932,0.06995363145622932,-0.0049866619024007235,0.0649669695538286,5432,60,predictor_leads_target
JP-11,cases,tp,seasonal_subannual,27,0.052102568224567936,0.052102568224567936,-0.0455431583771628,0.006559409847405134,5451,60,predictor_leads_target
JP-11,cases,c2w_transition_intensity,seasonal_subannual,59,-0.04985268760891551,0.04985268760891551,0.032950435542269146,0.01690225206664636,5419,60,predictor_leads_target
JP-11,cases,w2c_transition_intensity,seasonal_subannual,55,0.022648396890868634,0.022648396890868634,-0.014148235822898135,0.008500161067970498,5423,60,predictor_leads_target
JP-11,cases,w2c_event,seasonal_subannual,29,-0.01345662268587529,0.01345662268587529,-0.012873890063827437,0.0005827326220478532,5449,60,predictor_leads_target
JP-11,cases,ah,semiannual,63,-0.8516531090520449,0.8516531090520449,0.4720575545267699,0.37959555452527505,5415,90,predictor_leads_target
JP-11,cases,t2m,semiannual,22,-0.8237297215060587,0.8237297215060587,-0.6049190264980134,0.2188106950080453,5456,90,predictor_leads_target
JP-11,cases,tp,semiannual,28,-0.38335901017632773,0.38335901017632773,-0.22806907282577443,0.1552899373505533,5450,90,predictor_leads_target
JP-11,cases,rh,semiannual,62,0.20084920309753773,0.20084920309753773,-0.08066679153907125,0.12018241155846648,5416,90,predictor_leads_target
JP-11,cases,nw_wind,semiannual,90,0.17634280791309198,0.17634280791309198,-0.007025482329270667,0.16931732558382132,5388,90,predictor_leads_target
JP-11,cases,t2m_std_anom,semiannual,37,-0.1615918445615353,0.1615918445615353,-0.05852410870996258,0.10306773585157272,5441,90,predictor_leads_target
JP-11,cases,w2c_event,semiannual,66,0.06085677346795543,0.06085677346795543,-0.057857773115234094,0.002999000352721333,5412,90,predictor_leads_target
JP-11,cases,w2c_transition_intensity,semiannual,44,0.028703142152619498,0.028703142152619498,-0.007827788969332812,0.020875353183286684,5434,90,predictor_leads_target
JP-11,cases,w2c_transition_intensity,subseasonal,7,-0.1307179521339989,0.1307179521339989,-0.0489065461454672,0.08181140598853169,5471,30,predictor_leads_target
JP-11,cases,w2c_event,subseasonal,7,-0.10980382093381683,0.10980382093381683,-0.037161293726684655,0.07264252720713217,5471,30,predictor_leads_target
JP-11,cases,ah,subseasonal,2,-0.06259880297039273,0.06259880297039273,-0.032939937573442366,0.029658865396950368,5476,30,predictor_leads_target
JP-11,cases,nw_wind,subseasonal,6,-0.05822650699426807,0.05822650699426807,0.0411925403322414,0.017033966662026667,5472,30,predictor_leads_target
JP-11,cases,rh,subseasonal,3,-0.05732716472602865,0.05732716472602865,-0.02069220247723416,0.036634962248794485,5475,30,predictor_leads_target
JP-11,cases,t2m_std_anom,subseasonal,1,-0.05539295827011308,0.05539295827011308,-0.04756799663589453,0.007824961634218544,5477,30,predictor_leads_target
JP-11,cases,c2w_transition_intensity,subseasonal,25,0.05236877200544058,0.05236877200544058,0.016281592146118677,0.0360871798593219,5453,30,predictor_leads_target
JP-11,cases,t2m,subseasonal,30,-0.05222166675672618,0.05222166675672618,-0.016206298991068516,0.03601536776565767,5448,30,predictor_leads_target
JP-11,cases,c2w_event,subseasonal,25,0.04852316092870208,0.04852316092870208,0.0175457335974825,0.030977427331219585,5453,30,predictor_leads_target
JP-11,cases,tp,subseasonal,8,0.03095629586214254,0.03095629586214254,0.018204900247376903,0.012751395614765636,5470,30,predictor_leads_target
JP-11,cases,nw_wind,trend,0,0.9651869152249208,0.9651869152249208,0.9651869152249208,0.0,5478,365,predictor_leads_target
JP-11,cases,rh,trend,0,-0.9604861536695382,0.9604861536695382,-0.9604861536695382,0.0,5478,365,predictor_leads_target
JP-11,cases,tp,trend,0,-0.9414784897394504,0.9414784897394504,-0.9414784897394504,0.0,5478,365,predictor_leads_target
JP-11,cases,c2w_event,trend,0,-0.9302287363887257,0.9302287363887257,-0.9302287363887257,0.0,5478,365,predictor_leads_target
JP-11,cases,c2w_transition_intensity,trend,365,-0.9151310773033536,0.9151310773033536,-0.9071301471769603,0.008000930126393357,5113,365,predictor_leads_target
JP-11,cases,w2c_event,trend,0,-0.7307002580178854,0.7307002580178854,-0.7307002580178854,0.0,5478,365,predictor_leads_target
JP-11,cases,w2c_transition_intensity,trend,0,-0.6660930233294662,0.6660930233294662,-0.6660930233294662,0.0,5478,365,predictor_leads_target
JP-11,cases,t2m_std_anom,trend,359,-0.5245518797986106,0.5245518797986106,-0.5135231539852956,0.011028725813315043,5119,365,predictor_leads_target
JP-11,cases,ah,trend,360,-0.35884885168128117,0.35884885168128117,-0.02504018295575487,0.3338086687255263,5118,365,predictor_leads_target
JP-11,cases,t2m,trend,0,0.327953960442149,0.327953960442149,0.327953960442149,0.0,5478,365,predictor_leads_target
JP-11,incidence_per_100k,t2m,annual,174,0.9788207693531026,0.9788207693531026,-0.9675018261575765,0.011318943195526066,5304,180,predictor_leads_target
JP-11,incidence_per_100k,nw_wind,annual,13,0.9768460321540676,0.9768460321540676,0.951761526954106,0.025084505199961638,5465,180,predictor_leads_target
JP-11,incidence_per_100k,ah,annual,171,0.975719812550409,0.975719812550409,-0.9553412602278951,0.020378552322513843,5307,180,predictor_leads_target
JP-11,incidence_per_100k,rh,annual,161,0.9658035890262552,0.9658035890262552,-0.8999135538494314,0.06589003517682379,5317,180,predictor_leads_target
JP-11,incidence_per_100k,tp,annual,174,0.9535430196366591,0.9535430196366591,-0.9377943722996245,0.015748647337034627,5304,180,predictor_leads_target
JP-11,incidence_per_100k,t2m_std_anom,annual,180,0.2084386627277953,0.2084386627277953,-0.1540238630274501,0.054414799700345184,5298,180,predictor_leads_target
JP-11,incidence_per_100k,w2c_transition_intensity,annual,165,0.04556258602704604,0.04556258602704604,-0.030241862749121294,0.015320723277924747,5313,180,predictor_leads_target
JP-11,incidence_per_100k,w2c_event,annual,161,0.03646992056782199,0.03646992056782199,-0.02272738542291124,0.013742535144910747,5317,180,predictor_leads_target
JP-11,incidence_per_100k,c2w_event,high_frequency,8,0.04074792611091399,0.04074792611091399,0.016257800725714883,0.024490125385199107,5470,14,predictor_leads_target
JP-11,incidence_per_100k,c2w_transition_intensity,high_frequency,8,0.038844793138343485,0.038844793138343485,0.007337273768029389,0.0315075193703141,5470,14,predictor_leads_target
JP-11,incidence_per_100k,tp,high_frequency,12,-0.03852073304585652,0.03852073304585652,-0.028718626817168507,0.009802106228688014,5466,14,predictor_leads_target
JP-11,incidence_per_100k,rh,high_frequency,10,0.032012878997354895,0.032012878997354895,-0.023136326331854785,0.00887655266550011,5468,14,predictor_leads_target
JP-11,incidence_per_100k,t2m,high_frequency,10,-0.029780119014365728,0.029780119014365728,-0.005416771420300519,0.024363347594065207,5468,14,predictor_leads_target
JP-11,incidence_per_100k,nw_wind,high_frequency,1,0.028927142737879854,0.028927142737879854,0.01830370204827145,0.010623440689608403,5477,14,predictor_leads_target
JP-11,incidence_per_100k,ah,high_frequency,0,-0.028269007485193915,0.028269007485193915,-0.028269007485193915,0.0,5478,14,predictor_leads_target
JP-11,incidence_per_100k,w2c_transition_intensity,high_frequency,2,-0.026331464120902485,0.026331464120902485,0.0068028967949059094,0.019528567325996574,5476,14,predictor_leads_target
JP-11,incidence_per_100k,w2c_event,high_frequency,9,0.021191532451371394,0.021191532451371394,0.009587600914837532,0.011603931536533862,5469,14,predictor_leads_target
JP-11,incidence_per_100k,rh,interannual,0,-0.5019875490061958,0.5019875490061958,-0.5019875490061958,0.0,5478,365,predictor_leads_target
JP-11,incidence_per_100k,c2w_event,interannual,365,0.37569708176023997,0.37569708176023997,-0.07820469657207375,0.29749238518816623,5113,365,predictor_leads_target
JP-11,incidence_per_100k,c2w_transition_intensity,interannual,365,0.272931020519372,0.272931020519372,-0.13362379783258296,0.13930722268678905,5113,365,predictor_leads_target
JP-11,incidence_per_100k,t2m,interannual,165,-0.264229707330506,0.264229707330506,-0.16757595061357183,0.09665375671693416,5313,365,predictor_leads_target
JP-11,incidence_per_100k,t2m_std_anom,interannual,200,-0.2280982601904434,0.2280982601904434,-0.21178210460041316,0.016316155590030246,5278,365,predictor_leads_target
JP-11,incidence_per_100k,ah,interannual,365,0.22493805431631336,0.22493805431631336,-0.12732959950817824,0.09760845480813513,5113,365,predictor_leads_target
JP-11,incidence_per_100k,nw_wind,interannual,275,0.09737619725155917,0.09737619725155917,-0.06582250102397745,0.03155369622758172,5203,365,predictor_leads_target
JP-11,incidence_per_100k,rh,seasonal_subannual,0,-0.2561016547806583,0.2561016547806583,-0.2561016547806583,0.0,5478,60,predictor_leads_target
JP-11,incidence_per_100k,nw_wind,seasonal_subannual,25,-0.19448307061636952,0.19448307061636952,0.08659749783865074,0.10788557277771878,5453,60,predictor_leads_target
JP-11,incidence_per_100k,t2m_std_anom,seasonal_subannual,12,-0.10796988601511089,0.10796988601511089,-0.0688663688391968,0.03910351717591408,5466,60,predictor_leads_target
JP-11,incidence_per_100k,c2w_event,seasonal_subannual,60,-0.08552882374607713,0.08552882374607713,0.04610172146368927,0.03942710228238786,5418,60,predictor_leads_target
JP-11,incidence_per_100k,ah,seasonal_subannual,46,0.077275147727693,0.077275147727693,0.002992399382866419,0.0742827483448266,5432,60,predictor_leads_target
JP-11,incidence_per_100k,t2m,seasonal_subannual,17,-0.07393267477804485,0.07393267477804485,-0.004457331093048407,0.06947534368499644,5461,60,predictor_leads_target
JP-11,incidence_per_100k,tp,seasonal_subannual,4,-0.05077687098995305,0.05077687098995305,-0.04880257237250129,0.0019742986174517627,5474,60,predictor_leads_target
JP-11,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,60,-0.04695495136308076,0.04695495136308076,0.034212149704048414,0.012742801659032348,5418,60,predictor_leads_target
JP-11,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,55,0.027410851411322584,0.027410851411322584,-0.012590565719884733,0.01482028569143785,5423,60,predictor_leads_target
JP-11,incidence_per_100k,w2c_event,seasonal_subannual,33,-0.012298110354697201,0.012298110354697201,-0.011663840312929333,0.000634270041767868,5445,60,predictor_leads_target
JP-11,incidence_per_100k,ah,semiannual,63,-0.8659839424983757,0.8659839424983757,0.47759009887160825,0.3883938436267675,5415,90,predictor_leads_target
JP-11,incidence_per_100k,t2m,semiannual,22,-0.829008642272068,0.829008642272068,-0.6074933889165997,0.2215152533554684,5456,90,predictor_leads_target
JP-11,incidence_per_100k,tp,semiannual,28,-0.3918633222948677,0.3918633222948677,-0.235697538989869,0.1561657833049987,5450,90,predictor_leads_target
JP-11,incidence_per_100k,rh,semiannual,61,0.20453568808257064,0.20453568808257064,-0.08032173063429043,0.1242139574482802,5417,90,predictor_leads_target
JP-11,incidence_per_100k,nw_wind,semiannual,90,0.16553479073608995,0.16553479073608995,-0.005899175894398252,0.1596356148416917,5388,90,predictor_leads_target
JP-11,incidence_per_100k,t2m_std_anom,semiannual,37,-0.15347537784604295,0.15347537784604295,-0.05600479520952972,0.09747058263651323,5441,90,predictor_leads_target
JP-11,incidence_per_100k,w2c_event,semiannual,66,0.05865526265621732,0.05865526265621732,-0.05727872234987456,0.0013765403063427661,5412,90,predictor_leads_target
JP-11,incidence_per_100k,w2c_transition_intensity,semiannual,44,0.028109174206249327,0.028109174206249327,-0.007829250695397423,0.020279923510851904,5434,90,predictor_leads_target
